,customerid,predictions
1302,8a858fbd5cd6054a015cea089d6d1c15,1
1303,8a858ffe5c44d5b6015c450d4ba52a5c,1
1304,8a858ff459faa35f0159fb304ea230e6,1
1305,8a85896653f0fed20153f755e081662f,1
1306,8a858e0d59b7438d0159bad16dec7397,1
1307,8a858e3257b91c6d0157d208aede0483,1
1308,8a858e3257b91c6d0157d208aede0483,1
1309,8a858e69566ae5b80156711deca24df3,1
1310,8a858e69566ae5b80156711deca24df3,1
1311,8a858e7855113fb70155241e8df50aba,1
1312,8a858e7855113fb70155241e8df50aba,1
1313,8a858e7855113fb70155241e8df50aba,1
1314,8a858e94580afa7901581b3d4fc60798,1
1315,8a858eba5c884d2a015c9795b92e7801,1
1316,8a858e345bd96da8015be6289d010075,1
1317,8a858e6a5bfd4b54015c0e31d74c35da,1
1318,8a858eb05800dd6201580acff9ed0c96,1
1319,8a858eda552adcc2015548f0eb523fc3,1
1320,8a858eda552adcc2015548f0eb523fc3,1
1321,8a858f225b3dc49e015b3de052f52204,1
1322,8a858e7d5b591490015b59618de419b4,1
1323,8a858e885c9c6f96015c9e2403c32687,1
1324,8a858f005b396e23015b397ce2dc1159,1
1325,8a858f525b484af4015b484e35ec0367,1
1326,8a858f5f5b39bb0c015b3b16c0d931ad,1
1327,8a858f9f5bd99987015bd9f0e7c81fd0,1
1328,8a858fe25b8c4e5c015b9017d04846e1,1
1329,8a8588dc5384a05f0153895b425a2a63,1
1330,8a858f3a58a6d6720158aa1561f233c0,1
1331,8a858fc959bb192f0159bb26fbe70c82,1
1332,8a858899538ddb8e01539893f3b86ee7,1
1333,8a858899538ddb8e01539893f3b86ee7,1
1334,8a858899538ddb8e01539893f3b86ee7,1
1335,8a858e005941690001595e9e0eb82cde,1
1336,8a858e005941690001595e9e0eb82cde,1
1337,8a858e1d5ad28479015ad32c791e68f7,1
1338,8a858e685c174778015c1a1c2b6b557b,1
1339,8a858e6f5668e0170156849effb35b01,1
1340,8a858eaa55a0b8ae0155c7152bd3607e,1
1341,8a858ed1594a282f0159559953d13d0e,1
1342,8a858ed1594a282f0159559953d13d0e,1
1343,8a858eed5a42df95015a45ef0d86723f,1
1344,8a858f0a5bf3716c015bf38c723c0aee,1
1345,8a858f4f5511dca2015527f16c630032,1
1346,8a858f4f5511dca2015527f16c630032,1
1347,8a858f4f5511dca2015527f16c630032,1
1348,8a858f9c582479b9015824b8e09b1c6f,1
1349,8a858f9c582479b9015824b8e09b1c6f,1
1350,8a858fc259d7378a0159da1f629a0741,1
1351,8a858ff554e290e10154f162ddb81445,1
1352,8a858ff554e290e10154f162ddb81445,1
1353,8a858fa25ba50724015ba50ce44c062d,1
1354,8a858f185ac156d7015ac34782ae1523,1
1355,8a858f2e5c699f3a015c7405e386784e,1
1356,8a858f4b55df0f530155f714fc8a6701,1
1357,8a858f4b55df0f530155f714fc8a6701,1
1358,8a858f9c5a4817be015a486238ca1a96,1
1359,8a858faf5679a838015680f89d553201,1
1360,8a858faf5679a838015680f89d553201,1
1361,8a858fc55bf27347015bf2759d8c016e,1
1362,8a858fcd5b85c2b1015b85ee2cca208e,1
1363,8a858fdd54d4dd160154e1edcb6d7596,1
1364,8a858fdd54d4dd160154e1edcb6d7596,1
1365,8a858fdd54d4dd160154e1edcb6d7596,1
1366,8a858fdd54d4dd160154e1edcb6d7596,1
1367,8a858fdd54d4dd160154e1edcb6d7596,1
1368,8a858f8e5c5f46fc015c633244a35e89,1
1369,8a85883353e2e4e40153e615982440e2,1
1370,8a85890453a912500153aa6fe6be3c5d,1
1371,8a858f5f5a3d03ab015a3d1733130bf9,1
1372,8a858f965bb63a25015bbb3c90f07658,1
1373,8a858fe556939892015698f67b7f376a,1
1374,8a858fe556939892015698f67b7f376a,1
1375,8a858fe556939892015698f67b7f376a,1
1376,8a858f385b34d285015b355601945bb1,1
1377,8a858eea5d1d99d3015d27a2a7f62335,1
1378,8a858f4156939c3c01569f034a8d6b06,1
1379,8a858f5b5bee1b11015bf1c55a266522,1
1380,8a858f9d5afc0a16015b0054bbf824f1,1
1381,8a858fb1563219690156451133cc037c,1
1382,8a858fb1563219690156451133cc037c,1
1383,8a858fb1563219690156451133cc037c,1
1384,8a858fd25a1dc72f015a1dcba1230448,1
1385,8a858fd25a1dc72f015a1dcba1230448,1
1386,8a858fd25a1dc72f015a1dcba1230448,1
1387,8a858ff25a13ebf6015a150199c5042d,1
1388,8a858f0a5bf3716c015bf411533c2f1b,1
1389,8a858f9f5679951a015689f941316720,1
1390,8a858f9f5679951a015689f941316720,1
1391,8a85884e54be33290154c3f438574c05,1
1392,8a8589b953bc23f70153c72021c26a79,1
1393,8a8589b953bc23f70153c72021c26a79,1
1394,8a8589b953bc23f70153c72021c26a79,1
1395,8a858e2e5bb57a37015bc0e3cdd00b74,1
1396,8a858e6e55c554c20155c5731ae90d16,1
1397,8a858ee755a0c84a0155c0c075543408,1
1398,8a858ee755a0c84a0155c0c075543408,1
1399,8a858ee755a0c84a0155c0c075543408,1
1400,8a858ee755a0c84a0155c0c075543408,1
1401,8a858f15555455250155640248702794,1
1402,8a858f15555455250155640248702794,1
1403,8a858f435ad25c25015ad29e0ad52b72,1
1404,8a858f435ad25c25015ad29e0ad52b72,1
1405,8a858f5e5566567d0155725ac7ea3c08,1
1406,8a858f8d5b632706015b65e38374135f,1
1407,8a858fbf5b3a0b46015b3d56a9a72115,1
1408,8a858fcd5bd42c30015bd525a0e34e8e,1
1409,8a858f6f5b3f095b015b3f57daaa5cff,1
1410,8a858f9d5afc0a16015afc552c271b88,1
1411,8a858fcf5b39c3ba015b3d91e1f028de,1
1412,8a858ff554e290e10154fe4e6b3f648c,1
1413,8a858ff554e290e10154fe4e6b3f648c,1
1414,8a858ff554e290e10154fe4e6b3f648c,1
1415,8a858ff554e290e10154fe4e6b3f648c,1
1416,8a858ff554e290e10154fe4e6b3f648c,1
1417,8a858ff554e290e10154fe4e6b3f648c,1
1418,8a858ff554e290e10154fe4e6b3f648c,1
1419,8a858ff554e290e10154fe4e6b3f648c,1
1420,8a858e6d58b0cc520158b468f3507f9f,1
1421,8a858ebc5bd450fe015bd5375abb3175,1
1422,8a858fa3586d20e001586d3a40c3099b,1
1423,8a8588d653a915270153ab10232e304f,1
1424,8a8588d653a915270153ab10232e304f,1
1425,8a8588d653a915270153ab10232e304f,1
1426,8a85890453a912500153aa6fe6be3c5d,1
1427,8a85890453a912500153aa6fe6be3c5d,1
1428,8a85890453a912500153aa6fe6be3c5d,1
1429,8a858e165b90faf9015b9689938b1ff6,1
1430,8a858e3d5c3b5122015c3f19525a05d4,1
1431,8a858e5257d85fa40157ddeb16f322c3,1
1432,8a858e5257d85fa40157ddeb16f322c3,1
1433,8a858e6956939bac015693ab5e95049f,1
1434,8a858e9f59d692440159da7307f4464e,1
1435,8a858e9f59d692440159da7307f4464e,1
1436,8a858eba5591bf28015596e245a341ea,1
1437,8a858ef25c8393f8015c83fa6fe71cbc,1
1438,8a858f335c8d9723015c9b9132b212e3,1
1439,8a858f465668e3d6015685204d750dd7,1
1440,8a858f465668e3d6015685204d750dd7,1
1441,8a858f465668e3d6015685204d750dd7,1
1442,8a858f9d5a4ceb8f015a4d4dd6f0284e,1
1443,8a858fdd5800dc77015807ca70d501e3,1
1444,8a858fee5863a04901586cb3f8b5798a,1
1445,8a858fee5863a04901586cb3f8b5798a,1
1446,8a858e205c880ef2015c8859fc092b1f,1
1447,8a858f6e5b1a4fd0015b1a555f54042b,1
1448,8a858fa4552add9f01555355c66043ac,1
1449,8a858fa4552add9f01555355c66043ac,1
1450,8a858fa4552add9f01555355c66043ac,1
1451,8a858fe55656a93801565e0c6d4575d6,1
1452,8a858fe55656a93801565e0c6d4575d6,1
1453,8a858fe55656a93801565e0c6d4575d6,1
1454,8a858e885b68546c015b75d138885cee,1
1455,8a8588dc5384a05f01539a4fbd8e1f5d,1
1456,8a8588dc5384a05f01539a4fbd8e1f5d,1
1457,8a8589d8548faed501549a0fd1d72170,1
1458,8a8589d8548faed501549a0fd1d72170,1
1459,8a858e1d5cd58f9e015ce46e63263acd,1
1460,8a858e3654e2a8240154e9fa08b9171e,1
1461,8a858e705b3a03c7015b3c16c087774f,1
1462,8a858f0056b7cf8e0156b8918d424613,1
1463,8a858f0056b7cf8e0156b8918d424613,1
1464,8a858f0056b7cf8e0156b8918d424613,1
1465,8a858f0056b7cf8e0156b8918d424613,1
1466,8a858f2b5c11cabe015c11ed979718c6,1
1467,8a858f4b55df0f530155df2ba21c0cc4,1
1468,8a858f4b55df0f530155df2ba21c0cc4,1
1469,8a858f4b55df0f530155df2ba21c0cc4,1
1470,8a858f785ad67c4d015ad6c1b9f4339e,1
1471,8a858f8d5b3e733e015b3e7510a70420,1
1472,8a858f8d5b3e733e015b3e7510a70420,1
1473,8a858f8d5b3e733e015b3e7510a70420,1
1474,8a858fab5b9105dc015b9e2f0f40784b,1
1475,8a858fd35b3ec939015b3ed2d4610f4f,1
1476,8a858ff9580b881201581e41fa95467b,1
1477,8a858ff9580b881201581e41fa95467b,1
1478,8a858ff15b5d3f84015b5d6327223863,1
1479,8a8588c7541e2f4b01541e3a48830105,1
1480,8a8589d7548fb3a801549a62a32e3d5a,1
1481,8a858ec45577f83e01557c9d42d31c88,1
1482,8a858ec45577f83e01557c9d42d31c88,1
1483,8a858ecc5aa30451015aa42f76320bc7,1
1484,8a858ef458d4a52e0158f30caade579c,1
1485,8a858ef458d4a52e0158f30caade579c,1
1486,8a85893d53f104eb015410ce1d262cdd,1
1487,8a85893d53f104eb015410ce1d262cdd,1
1488,8a85893d53f104eb015410ce1d262cdd,1
1489,8a8589c1545181f3015481a6fb827b40,1
1490,8a8589c1545181f3015481a6fb827b40,1
1491,8a858e105bd92644015bdc54519566e5,1
1492,8a858e245c214660015c27adef9e3e17,1
1493,8a858e445add19b4015ae905c37c7b00,1
1494,8a858e645654fdc4015660f5f3593a9f,1
1495,8a858e645654fdc4015660f5f3593a9f,1
1496,8a858e645654fdc4015660f5f3593a9f,1
1497,8a858e955add2971015ae83a40df7a76,1
1498,8a858ea555d9e6020155efaba6540a82,1
1499,8a858ea555d9e6020155efaba6540a82,1
1500,8a858ea555d9e6020155efaba6540a82,1
1501,8a858ec3579655fa015796d4a7f20a25,1
1502,8a858ec3579655fa015796d4a7f20a25,1
1503,8a858ee25b34d796015b380aa54b5f73,1
1504,8a858f295c8d307f015c9b0c82c6605b,1
1505,8a858f5e5566567d01556f2580846d5f,1
1506,8a858f5e5566567d01556f2580846d5f,1
1507,8a858f7e564ad33801564b73c7113f56,1
1508,8a858f7e564ad33801564b73c7113f56,1
1509,8a858fbd59a760570159a7a6fe900a10,1
1510,8a858fbd59a760570159a7a6fe900a10,1
1511,8a858fbd59a760570159a7a6fe900a10,1
1512,8a858ffd5b391849015b392ab12c145c,1
1513,8a8588dc5384a05f01539f0b767647ce,1
1514,8a8588dc5384a05f01539f0b767647ce,1
1515,8a858966538deb190153a3e3cce916e9,1
1516,8a858966538deb190153a3e3cce916e9,1
1517,8a858966538deb190153a3e3cce916e9,1
1518,8a858966538deb190153a3e3cce916e9,1
1519,8a858e255557edfe015563a492d53502,1
1520,8a858e255557edfe015563a492d53502,1
1521,8a858e255557edfe015563a492d53502,1
1522,8a858e6359a764180159a7e46f8f1da6,1
1523,8a858e71570f2c6b01571f8552676a96,1
1524,8a858ec95afc0922015aff4399e77a12,1
1525,8a858ed55c63db54015c6e0859c72f24,1
1526,8a858f265c2187bd015c24ab682b4419,1
1527,8a858f365d5bb7ab015d5f0a75401eb6,1
1528,8a858f5c5ad7d927015ad8d3ea7b5cca,1
1529,8a858f855bf2f1ad015bf3a592d55d35,1
1530,8a858fbf5b3a0b46015b3d155a54623b,1
1531,8a858fbf5b3a0b46015b3d155a54623b,1
1532,8a858fbf5b3a0b46015b3d155a54623b,1
1533,8a858fe05784e62901578684e3720c00,1
1534,8a858e045cd5b1d6015ce312a2775743,1
1535,8a858f9d5668e3f101566fd2e9f52c60,1
1536,8a858f9d5668e3f101566fd2e9f52c60,1
1537,8a858f9d5668e3f101566fd2e9f52c60,1
1538,8a85883353d0c4e90153d24b9d0667bd,1
1539,8a85883353d0c4e90153d24b9d0667bd,1
1540,8a85883353d0c4e90153d24b9d0667bd,1
1541,8a85893d542e18bc0154379710d6562c,1
1542,8a85893d542e18bc0154379710d6562c,1
1543,8a85893d542e18bc0154379710d6562c,1
1544,8a8589a453bc422d0153c724edd84327,1
1545,8a8589a453bc422d0153c724edd84327,1
1546,8a8589a453bc422d0153c724edd84327,1
1547,8a8589da5410287f01541a012bf23abb,1
1548,8a8589da5410287f01541a012bf23abb,1
1549,8a8589da5410287f01541a012bf23abb,1
1550,8a8589da5410287f01541a012bf23abb,1
1551,8a858e0c5bf343de015bf762be82124b,1
1552,8a858e3e5922ba4301592d167a8d19b7,1
1553,8a858e695775665c015779a1a5cc1192,1
1554,8a858e695775665c015779a1a5cc1192,1
1555,8a858e7a56e509290156f6ea4fca69d5,1
1556,8a858e7a56e509290156f6ea4fca69d5,1
1557,8a858e9b5bcf8546015bd34d1f801a05,1
1558,8a85884e548fad6501549e6d40590168,1
1559,8a85884e548fad6501549e6d40590168,1
1560,8a85884e548fad6501549e6d40590168,1
1561,8a8588bf54c8eab60154c924cdd218ef,1
1562,8a8588bf54c8eab60154c924cdd218ef,1
1563,8a8589845369f34301537c2ccbeb6972,1
1564,8a8589845369f34301537c2ccbeb6972,1
1565,8a8589845369f34301537c2ccbeb6972,1
1566,8a858e035693e029015696c50f545a8b,1
1567,8a858e035693e029015696c50f545a8b,1
1568,8a858e8d5d41c5fd015d45762a6400db,1
1569,8a858ee45b62dadc015b62fedecd1b56,1
1570,8a858ee45b62dadc015b62fedecd1b56,1
1571,8a858f25584470aa01584da2a1db5663,1
1572,8a858f385b34d285015b388b44a27edf,1
1573,8a858f385b34d285015b388b44a27edf,1
1574,8a858f685b5dadef015b5daef51a007e,1
1575,8a858f965bb63a25015bc8aebd3b4b64,1
1576,8a858fa154e2912f0155112438744810,1
1577,8a858fa154e2912f0155112438744810,1
1578,8a858fa154e2912f0155112438744810,1
1579,8a858fab5cd5e1a7015cdf590c9d1f59,1
1580,8a858fe55b013a0b015b041bc1fb418b,1
1581,8a858f665c45930d015c50908f4d2df3,1
1582,8a85891e53ad0e6b0153b0ba20452521,1
1583,8a858e345bd96da8015bdf494ac059fe,1
1584,8a858e955add2971015ae0fb8d6807d9,1
1585,8a858ea45b35639b015b38bc0dd21bd8,1
1586,8a858ebc5ac70dbe015ac734d3061e8b,1
1587,8a858edf5c69a538015c7a94c4014429,1
1588,8a858f0455d9feaf0155ea840c8f410a,1
1589,8a858f0455d9feaf0155ea840c8f410a,1
1590,8a858f0455d9feaf0155ea840c8f410a,1
1591,8a858f23573921ad015742fc59060011,1
1592,8a858f23573921ad015742fc59060011,1
1593,8a858f385b34d285015b364237b40273,1
1594,8a858f6c570f2d6601570f4637b10cbc,1
1595,8a858f8559ff51bc015a034f940172a7,1
1596,8a858f8559ff51bc015a034f940172a7,1
1597,8a858fa158f8ee8f0158ff1bb2b747e1,1
1598,8a858fb959b6dfec0159b700765e15e7,1
1599,8a858fb959b6dfec0159b700765e15e7,1
1600,8a858fd3552c75620155313d65204f19,1
1601,8a858fd3552c75620155313d65204f19,1
1602,8a858fd3552c75620155313d65204f19,1
1603,8a858fef570f30e501571fd446d44c81,1
1604,8a858fef570f30e501571fd446d44c81,1
1605,8a858e6c5c88d145015c8cd3a21d61d8,1
1606,8a3735d5518aba7301518ac34413010d,1
1607,8a8589045384bd830153966de1b77ab3,1
1608,8a8589045384bd830153966de1b77ab3,1
1609,8a8589045384bd830153966de1b77ab3,1
1610,8a85898a53bc15600153c45f7a98352e,1
1611,8a85898a53bc15600153c45f7a98352e,1
1612,8a858e2b598cba8201598e0475ff4489,1
1613,8a858e2b598cba8201598e0475ff4489,1
1614,8a858e2b598cba8201598e0475ff4489,1
1615,8a858e685c217d36015c2fedb165662b,1
1616,8a858e71570f2c6b01571fe3e60d0089,1
1617,8a858e71570f2c6b01571fe3e60d0089,1
1618,8a858e71570f2c6b01571fe3e60d0089,1
1619,8a858eef5554890501556d6c58e46b34,1
1620,8a858f3e5885ffa301588ccdf1b437ef,1
1621,8a858f3e5885ffa301588ccdf1b437ef,1
1622,8a858f3e5885ffa301588ccdf1b437ef,1
1623,8a858f0b5b5ddd79015b5f63003e7750,1
1624,8a858f3455a0d8070155c5c138987cad,1
1625,8a858f5b5bee1b11015bf1f46fee071a,1
1626,8a858fab5b9105dc015b9c57408c68dc,1
1627,8a858fd95c3b5bca015c3c09f9e82bd5,1
1628,8a858e175872e14e0158760dbfcc5d06,1
1629,8a858ea8580b1fee015814d9ce7f41ec,1
1630,8a858ea8580b1fee015814d9ce7f41ec,1
1631,8a858f3a58a6d6720158b0d75ed070f2,1
1632,8a85882953bc04f80153bc05a36c0003,1
1633,8a85882953bc04f80153bc05a36c0003,1
1634,8a85882953bc04f80153bc05a36c0003,1
1635,8a8588f7548fb0a301549bd960a96cd3,1
1636,8a8588f7548fb0a301549bd960a96cd3,1
1637,8a858e125b1ff78f015b237dc4da47e9,1
1638,8a858e395cb1d4d9015cbe36653b294e,1
1639,8a858e69566ae5b8015670dfc8cc4825,1
1640,8a858e7c588604a401589940135a58fd,1
1641,8a858e7c588604a401589940135a58fd,1
1642,8a858eac5ad81473015adb5e13740d62,1
1643,8a858eac5ad81473015adb5e13740d62,1
1644,8a858f3e5885ffa30158967ceea30830,1
1645,8a858f3e5885ffa30158967ceea30830,1
1646,8a858f5f5a3d03ab015a3d1733130bf9,1
1647,8a858f5f5a3d03ab015a3d1733130bf9,1
1648,8a858fd3552c75620155592474741064,1
1649,8a858fe556939892015698f67b7f376a,1
1650,8a858fe556939892015698f67b7f376a,1
1651,8a858fff5a28d297015a2db9e78d1744,1
1652,8a858f385b34d285015b355601945bb1,1
1653,8a858f4156939c3c01569f034a8d6b06,1
1654,8a858f4156939c3c01569f034a8d6b06,1
1655,8a858f725b49c0c0015b55555c7c5bef,1
1656,8a858f9d5afc0a16015b0054bbf824f1,1
1657,8a858fb1563219690156451133cc037c,1
1658,8a858fb1563219690156451133cc037c,1
1659,8a858fb1563219690156451133cc037c,1
1660,8a858fd25a1dc72f015a1dcba1230448,1
1661,8a858fd25a1dc72f015a1dcba1230448,1
1662,8a858fd25a1dc72f015a1dcba1230448,1
1663,8a858ff25a13ebf6015a150199c5042d,1
1664,8a858f9f5679951a015689f941316720,1
1665,8a858f9f5679951a015689f941316720,1
1666,8a85884e54be33290154c3f438574c05,1
1667,8a85884e54be33290154c3f438574c05,1
1668,8a8589b953bc23f70153c72021c26a79,1
1669,8a8589b953bc23f70153c72021c26a79,1
1670,8a858e195ccb3020015ccc1f0901664d,1
1671,8a858e5d5bf3454f015bf4ff33845406,1
1672,8a858ec05ba5ca1d015bae4081105e57,1
1673,8a858ee755a0c84a0155c0c075543408,1
1674,8a858ee755a0c84a0155c0c075543408,1
1675,8a858ee755a0c84a0155c0c075543408,1
1676,8a858ee755a0c84a0155c0c075543408,1
1677,8a858f15555455250155640248702794,1
1678,8a858f2c59cb2d550159cbf3d0437cb5,1
1679,8a858f435ad25c25015ad29e0ad52b72,1
1680,8a858f5e5566567d0155725ac7ea3c08,1
1681,8a858f5e5566567d0155725ac7ea3c08,1
1682,8a858f8d5b632706015b65e38374135f,1
1683,8a858fbf5b3a0b46015b3d56a9a72115,1
1684,8a858e725c360240015c3710db1f3e44,1
1685,8a858f9d5afc0a16015afc552c271b88,1
1686,8a858fcf5b39c3ba015b3d91e1f028de,1
1687,8a858ff554e290e10154fe4e6b3f648c,1
1688,8a858ff554e290e10154fe4e6b3f648c,1
1689,8a858ff554e290e10154fe4e6b3f648c,1
1690,8a858ff554e290e10154fe4e6b3f648c,1
1691,8a858ff554e290e10154fe4e6b3f648c,1
1692,8a858ff554e290e10154fe4e6b3f648c,1
1693,8a858ff554e290e10154fe4e6b3f648c,1
1694,8a858ff554e290e10154fe4e6b3f648c,1
1695,8a858ff554e290e10154fe4e6b3f648c,1
1696,8a858e6d58b0cc520158b468f3507f9f,1
1697,8a858fa3586d20e001586d3a40c3099b,1
1698,8a8588d653a915270153ab10232e304f,1
1699,8a8588d653a915270153ab10232e304f,1
1700,8a8588d653a915270153ab10232e304f,1
1701,8a858970548359cc0154866750a97482,1
1702,8a858970548359cc0154866750a97482,1
1703,8a858970548359cc0154866750a97482,1
1704,8a858e175b343fe2015b34860bbf44da,1
1705,8a858e2e5bb57a37015bbdd7f994337a,1
1706,8a858e5d57518f460157579f21843441,1
1707,8a858eac59b14c020159b1c6a26a5569,1
1708,8a858eac59b14c020159b1c6a26a5569,1
1709,8a858ec95afc0922015aff7d927011fb,1
1710,8a858f0a5ad6757c015ad6d4c20e46a2,1
1711,8a858f0a5ad6757c015ad6d4c20e46a2,1
1712,8a858f2756cec0a30156e76c4e6f6163,1
1713,8a858f2756cec0a30156e76c4e6f6163,1
1714,8a858f2756cec0a30156e76c4e6f6163,1
1715,8a858f3355ae6a610155c4dcf6ab573c,1
1716,8a858f3355ae6a610155c4dcf6ab573c,1
1717,8a858f3355ae6a610155c4dcf6ab573c,1
1718,8a858f8a558227f2015588ff37f873d5,1
1719,8a858fc75cd62882015cd635fb7f0393,1
1720,8a858fdb58c2d2120158c76cf8d52e51,1
1721,8a858fdb58c2d2120158c76cf8d52e51,1
1722,8a85896653e2e18b0153e69c1b90265c,1
1723,8a85896653e2e18b0153e69c1b90265c,1
1724,8a85896653e2e18b0153e69c1b90265c,1
1725,8a858e0c552ae0b801553545d3540c8c,1
1726,8a858e0c552ae0b801553545d3540c8c,1
1727,8a858e0c552ae0b801553545d3540c8c,1
1728,8a858e0c552ae0b801553545d3540c8c,1
1729,8a858e245c214660015c2c27234403a9,1
1730,8a858e4e5b33db76015b33e5561f0c42,1
1731,8a858e985885ff6d0158a07e0740204d,1
1732,8a858ec75bfd77c4015bfda9291a0e1e,1
1733,8a858eff55a090650155b0cbb1c8506e,1
1734,8a858f2656e154de0156eba07ec86e98,1
1735,8a858f54592214a0015926bce60f2108,1
1736,8a858f7c5ccaf06d015ccb09b0070f34,1
1737,8a858faf56b7821c0156cbb2b12c07a8,1
1738,8a858faf56b7821c0156cbb2b12c07a8,1
1739,8a858faf56b7821c0156cbb2b12c07a8,1
1740,8a858fee5863a04901586977ceb769d2,1
1741,8a858fee5863a04901586977ceb769d2,1
1742,8a858f0656b7820c0156c1675caf6f38,1
1743,8a858f345c1075d5015c113cd32b57b0,1
1744,8a858fc35b347bd4015b34bbb0e15271,1
1745,8a8588dd54be35520154c92031650de4,1
1746,8a858e1556321b940156558c236d45af,1
1747,8a858e1556321b940156558c236d45af,1
1748,8a858e35589c0ac00158a5b90844229d,1
1749,8a858e35589c0ac00158a5b90844229d,1
1750,8a858e675a3bef15015a3c06da560bdd,1
1751,8a858e765507208301550b5cb3ae27bc,1
1752,8a858e765507208301550b5cb3ae27bc,1
1753,8a858ea35a549d49015a5abfb27523a1,1
1754,8a858ec65cc6352b015ccb395a392d32,1
1755,8a858e0f5577f579015581e5b7620c02,1
1756,8a858e0f5577f579015581e5b7620c02,1
1757,8a858e0f5577f579015581e5b7620c02,1
1758,8a858e1e54e2aa5a0154e2bed058051e,1
1759,8a858e1e54e2aa5a0154e2bed058051e,1
1760,8a858e415c5a2000015c5a85158e2fd3,1
1761,8a858e5357d823010157e0abedca5874,1
1762,8a858e735b86c5e6015b86ca110b0353,1
1763,8a858eb456e0b9490156fc26f9c434df,1
1764,8a858eb456e0b9490156fc26f9c434df,1
1765,8a858f025a1e7e0c015a1f38bb824bd3,1
1766,8a858f615591c2cc0155965e44ff3633,1
1767,8a858f615591c2cc0155965e44ff3633,1
1768,8a858f9c5a4817be015a48bb859430a2,1
1769,8a858f9c5a4817be015a48bb859430a2,1
1770,8a858fd3552c7562015548e2d7327a53,1
1771,8a858ff8582fcb8601583ef69ee437b2,1
1772,8a858ff8582fcb8601583ef69ee437b2,1
1773,8a858eb65b19b654015b19d9d5aa1ba1,1
1774,8a858eb65b19b654015b19d9d5aa1ba1,1
1775,8a858fce5bf8129c015bfbcdde9467f6,1
1776,8a8588f5542eb0d4015436389126718b,1
1777,8a8588f5542eb0d4015436389126718b,1
1778,8a8588f5542eb0d4015436389126718b,1
1779,8a858e0d59c9abfc0159cac7fba146ab,1
1780,8a858e1e5a1e6835015a22bbbeca0b24,1
1781,8a858e1e5a1e6835015a22bbbeca0b24,1
1782,8a858e3a54e3370201552745a1785f7c,1
1783,8a858e3a54e3370201552745a1785f7c,1
1784,8a858e685c217d36015c27c78514225b,1
1785,8a858eb05ab84ca7015ab86b95711634,1
1786,8a858ec75c11a07a015c16a2289b4fa7,1
1787,8a858f005b396e23015b397635140a37,1
1788,8a858f0c57d3fe8e0157dcc488084992,1
1789,8a858f385b34d285015b34ed06a1189b,1
1790,8a858f8a5a424041015a43ca4912104e,1
1791,8a858fba570ca86401570e9e31230e2e,1
1792,8a858fba570ca86401570e9e31230e2e,1
1793,8a858fee5863a04901586c7547896071,1
1794,8a858fee5863a04901586c7547896071,1
1795,8a8588ae53f1cb7c015401ca6e5a5db8,1
1796,8a8588ae53f1cb7c015401ca6e5a5db8,1
1797,8a85897353d85af80153e0106e264de4,1
1798,8a858e205c21d53a015c2a1bbee92567,1
1799,8a858e2d565657b101565c1b4e586d85,1
1800,8a858e625c8d993a015c8ed65d1a60e2,1
1801,8a858e7855113fb701552aa02f471edc,1
1802,8a858ebc572e1e3a01572fa91eca67b7,1
1803,8a858edd57f790040157ffe9b6ed3fbb,1
1804,8a858edd57f790040157ffe9b6ed3fbb,1
1805,8a858edd57f790040157ffe9b6ed3fbb,1
1806,8a858f1b5b256bc9015b2f7ff2d860fb,1
1807,8a858f385b34d285015b368d23720716,1
1808,8a858f505b8ac45a015b8ac545bc0181,1
1809,8a858f755af1caee015af206036c172c,1
1810,8a8588d653a915270153ab10232e304f,1
1811,8a8588d653a915270153ab10232e304f,1
1812,8a8588d653a915270153ab10232e304f,1
1813,8a858970548359cc0154866750a97482,1
1814,8a858970548359cc0154866750a97482,1
1815,8a858970548359cc0154866750a97482,1
1816,8a858e175b343fe2015b34860bbf44da,1
1817,8a858e2e5bb57a37015bbdd7f994337a,1
1818,8a858e5d57518f460157579f21843441,1
1819,8a858eac59b14c020159b1c6a26a5569,1
1820,8a858ec95afc0922015aff7d927011fb,1
1821,8a858efd5b39cf3d015b3abcd18774ef,1
1822,8a858f0a5ad6757c015ad6d4c20e46a2,1
1823,8a858f185c884965015c887f761821b6,1
1824,8a858f2756cec0a30156e76c4e6f6163,1
1825,8a858f2756cec0a30156e76c4e6f6163,1
1826,8a858f2756cec0a30156e76c4e6f6163,1
1827,8a858f3355ae6a610155c4dcf6ab573c,1
1828,8a858f3355ae6a610155c4dcf6ab573c,1
1829,8a858f635cd0112b015cd04879881d76,1
1830,8a858f8a558227f2015588ff37f873d5,1
1831,8a858e21586d1ac801586d9b9f0a2f3b,1
1832,8a858fdb58c2d2120158c76cf8d52e51,1
1833,8a858fdb58c2d2120158c76cf8d52e51,1
1834,8a85896653e2e18b0153e69c1b90265c,1
1835,8a85896653e2e18b0153e69c1b90265c,1
1836,8a85896653e2e18b0153e69c1b90265c,1
1837,8a858e0c552ae0b801553545d3540c8c,1
1838,8a858e0c552ae0b801553545d3540c8c,1
1839,8a858e0c552ae0b801553545d3540c8c,1
1840,8a858e105c1c09c8015c1d4a28156d9a,1
1841,8a858e3e5922ba43015960f173140164,1
1842,8a858e675c3fe0a1015c49af1dd366b0,1
1843,8a858e985885ff6d0158a07e0740204d,1
1844,8a858eff55a090650155b0cbb1c8506e,1
